airport,text,x_min,y_min,x_max,y_max,page_height,page_width,is_known_runway
smf,"SW-2,",5.0000,340.1707,12.8120,359.6167,594.0000,387.3600,0
smf,19,5.0000,328.4947,12.8120,336.2787,594.0000,387.3600,0
smf,FEB,5.0000,312.9337,12.8120,326.5487,594.0000,387.3600,0
smf,2026,5.0000,295.4197,12.8120,310.9877,594.0000,387.3600,0
smf,to,5.0000,285.6897,12.8120,291.5277,594.0000,387.3600,0
smf,19,5.0000,274.0137,12.8120,281.7977,594.0000,387.3600,0
smf,MAR,5.0000,256.5137,12.8120,272.0677,594.0000,387.3600,0
smf,2026,5.0000,238.9997,12.8120,254.5677,594.0000,387.3600,0
smf,"SW-2,",374.2480,239.0000,382.0600,258.4460,594.0000,387.3600,0
smf,19,374.2480,262.3380,382.0600,270.1220,594.0000,387.3600,0
smf,FEB,374.2480,272.0680,382.0600,285.6830,594.0000,387.3600,0
smf,2026,374.2480,287.6290,382.0600,303.1970,594.0000,387.3600,0
smf,to,374.2480,307.0890,382.0600,312.9270,594.0000,387.3600,0
smf,19,374.2480,316.8190,382.0600,324.6030,594.0000,387.3600,0
smf,MAR,374.2480,326.5490,382.0600,342.1030,594.0000,387.3600,0
smf,2026,374.2480,344.0490,382.0600,359.6170,594.0000,387.3600,0
tul,(TUL),345.6761,558.4563,373.3261,567.1073,594.0000,387.3600,0
tul,"TULSA,",302.1247,549.6516,326.6985,557.3422,594.0000,387.3600,0
tul,OKLAHOMA,328.4679,549.6516,369.7450,557.3422,594.0000,387.3600,0
tul,"TULSA,",302.1247,35.1734,326.6942,42.8626,594.0000,387.3600,0
tul,OKLAHOMA,328.4633,35.1734,369.7331,42.8626,594.0000,387.3600,0
tul,(TUL),345.6761,25.2433,373.3261,33.8943,594.0000,387.3600,0
tul,AL-432,174.3682,550.5748,196.2892,557.3035,594.0000,387.3600,0
tul,(FAA),198.0202,550.5748,216.4793,557.3035,594.0000,387.3600,0
tul,AIRPORT,18.0439,548.4369,69.5123,561.8943,594.0000,387.3600,0
tul,DIAGRAM,72.5200,548.4369,129.9919,561.8943,594.0000,387.3600,0
tul,AIRPORT,18.0439,29.6351,69.5123,43.0925,594.0000,387.3600,0
tul,DIAGRAM,72.5200,29.6351,129.9919,43.0925,594.0000,387.3600,0
tul,"S-100,",115.5716,71.1669,133.8747,77.4153,594.0000,387.3600,0
tul,D-140,135.6086,71.1669,153.3290,77.4153,594.0000,387.3600,0
tul,PCR,115.4217,78.1924,128.4167,84.4409,594.0000,387.3600,0
tul,427,130.1356,78.1924,140.4491,84.4409,594.0000,387.3600,0
tul,F/D/X/T,142.1680,78.1924,165.8546,84.4409,594.0000,387.3600,0
tul,RWY,98.2326,85.2178,112.9709,91.4662,594.0000,387.3600,0
tul,18R-36L,114.5502,85.2178,137.3620,91.4662,594.0000,387.3600,0
tul,"S-75,",115.3655,92.2432,130.0244,98.4916,594.0000,387.3600,0
tul,"D-200,",131.7377,92.2432,150.9608,98.4916,594.0000,387.3600,0
tul,2D-400,152.6741,92.2432,173.6104,98.4916,594.0000,387.3600,0
tul,PCR,115.7437,99.2687,128.9822,105.5172,594.0000,387.3600,0
tul,1175,130.7333,99.2687,144.7422,105.5172,594.0000,387.3600,0
tul,R/C/W/T,146.4933,99.2687,172.5709,105.5172,594.0000,387.3600,0
tul,RWY,98.2326,106.2941,112.6059,112.5425,594.0000,387.3600,0
tul,18L-36R,114.1461,106.2941,136.3930,112.5425,594.0000,387.3600,0
tul,"S-75,",115.3655,113.3195,130.0244,119.5679,594.0000,387.3600,0
tul,"D-200,",131.7377,113.3195,150.9608,119.5679,594.0000,387.3600,0
tul,2D-350,152.6741,113.3195,173.6104,119.5679,594.0000,387.3600,0
tul,PCR,115.5435,120.3450,128.6305,126.5934,594.0000,387.3600,0
tul,626,130.3616,120.3450,140.7481,126.5934,594.0000,387.3600,0
tul,R/B/W/T,142.4792,120.3450,168.2586,126.5934,594.0000,387.3600,0
tul,RWY,98.2326,127.3704,113.5413,133.6188,594.0000,387.3600,0
tul,08-26,115.1818,127.3704,130.4905,133.6188,594.0000,387.3600,0
tul,JANUARY,124.7214,424.5477,154.1893,430.7961,594.0000,387.3600,0
tul,2025,155.7681,424.5477,168.3990,430.7961,594.0000,387.3600,0
tul,ANNUAL,107.5120,417.0539,132.9199,423.3023,594.0000,387.3600,0
tul,RATE,134.4248,417.0539,150.1414,423.3023,594.0000,387.3600,0
tul,OF,151.6463,417.0539,159.3391,423.3023,594.0000,387.3600,0
tul,CHANGE,160.8439,417.0539,185.9208,423.3023,594.0000,387.3600,0
tul,0.1°,136.0203,409.5601,146.4222,415.8086,594.0000,387.3600,0
tul,W,147.9983,409.5601,153.9494,415.8086,594.0000,387.3600,0
tul,TULSA,301.3761,558.4563,326.4727,567.1073,594.0000,387.3600,0
tul,INTL,328.4200,558.4563,346.1558,567.1073,594.0000,387.3600,0
tul,TULSA,301.3761,25.2433,326.4727,33.8943,594.0000,387.3600,0
tul,INTL,328.4200,25.2433,346.1558,33.8943,594.0000,387.3600,0
tul,RCLS,248.4794,76.8934,263.8198,83.1418,594.0000,387.3600,0
tul,Rwys,265.3532,76.8934,279.3258,83.1418,594.0000,387.3600,0
tul,18L,280.8592,76.8934,290.7406,83.1418,594.0000,387.3600,1
tul,and,292.2740,76.8934,301.1311,83.1418,594.0000,387.3600,0
tul,36R,302.6645,76.8934,312.8894,83.1418,594.0000,387.3600,1
tul,TDZ/CL,248.4794,83.9189,269.8129,90.1674,594.0000,387.3600,0
tul,Rwy,271.3367,83.9189,282.8507,90.1674,594.0000,387.3600,0
tul,36R,284.3745,83.9189,294.5354,90.1674,594.0000,387.3600,1
tul,REIL,248.4794,90.9443,262.2875,97.1927,594.0000,387.3600,0
tul,Rwys,263.8410,90.9443,277.9971,97.1927,594.0000,387.3600,0
tul,"8,",279.5507,90.9443,284.2114,97.1927,594.0000,387.3600,0
tul,18R,285.7649,90.9443,296.1241,97.1927,594.0000,387.3600,1
tul,and,297.6776,90.9443,306.6510,97.1927,594.0000,387.3600,0
tul,36L,308.2046,90.9443,318.2157,97.1927,594.0000,387.3600,1
tul,HIRL,248.4794,97.9697,263.0494,104.2181,594.0000,387.3600,0
tul,Rwys,264.6107,97.9697,278.8372,104.2181,594.0000,387.3600,0
tul,"8-26,",280.3985,97.9697,293.4072,104.2181,594.0000,387.3600,0
tul,18L-36R,294.9685,97.9697,317.5198,104.2181,594.0000,387.3600,0
tul,and,319.0811,97.9697,328.0991,104.2181,594.0000,387.3600,0
tul,18R-36L,329.6604,97.9697,352.2117,104.2181,594.0000,387.3600,0
tul,635,68.1208,394.5204,79.8915,400.7689,594.0000,387.3600,0
tul,ELEV,66.9496,402.0142,80.3821,408.2627,594.0000,387.3600,0
tul,6101,76.1833,265.2244,83.2495,280.8556,594.0000,387.3600,0
tul,X,77.0441,281.1445,83.5361,286.1590,594.0000,387.3600,0
tul,100,77.3296,286.4265,84.2042,298.5168,594.0000,387.3600,0
tul,644,209.2828,128.8604,221.0535,135.1089,594.0000,387.3600,0
tul,ELEV,208.1622,136.3542,221.5947,142.6027,594.0000,387.3600,0
tul,627,265.1544,471.7855,276.9250,478.0340,594.0000,387.3600,0
tul,ELEV,264.1535,479.2793,277.5859,485.5277,594.0000,387.3600,0
tul,10000,250.8345,311.8525,258.0878,331.0175,594.0000,387.3600,0
tul,X,251.8820,331.3107,258.3733,336.3239,594.0000,387.3600,0
tul,150,252.1664,336.5927,259.0386,348.6819,594.0000,387.3600,0
tul,633,327.6446,270.1118,339.4153,276.3603,594.0000,387.3600,0
tul,ELEV,326.4308,277.6057,339.8632,283.8542,594.0000,387.3600,0
tul,671,102.4986,269.6042,114.2693,275.8527,594.0000,387.3600,0
tul,ELEV,100.7313,277.0980,114.1638,283.3465,594.0000,387.3600,0
tul,7376,167.0540,260.0226,184.3684,266.4431,594.0000,387.3600,0
tul,X,182.9965,260.1816,189.6823,266.4960,594.0000,387.3600,0
tul,150,188.2859,260.2344,202.0590,266.6196,594.0000,387.3600,0
tul,673,52.2372,283.3094,64.0079,289.5579,594.0000,387.3600,0
tul,ELEV,51.0234,289.6104,64.4559,295.8589,594.0000,387.3600,0
tul,PARKING,20.0179,310.0791,45.2882,316.3275,594.0000,387.3600,0
tul,AVIATION,18.7672,317.5729,46.7099,323.8214,594.0000,387.3600,0
tul,GENERAL,19.5862,325.0667,47.8913,331.3152,594.0000,387.3600,0
tul,PARKING,129.2064,195.7102,154.4767,201.9586,594.0000,387.3600,0
tul,AVIATION,127.9557,203.2040,155.8984,209.4525,594.0000,387.3600,0
tul,GENERAL,128.7747,210.6978,157.0798,216.9463,594.0000,387.3600,0
tul,600,288.3143,472.6610,300.0850,478.9095,594.0000,387.3600,0
tul,ELEV,287.1857,480.1548,300.6181,486.4033,594.0000,387.3600,0
tul,PARKING,132.5668,329.2303,157.8371,335.4788,594.0000,387.3600,0
tul,AVIATION,131.3161,336.7241,159.2588,342.9726,594.0000,387.3600,0
tul,GENERAL,132.1351,344.2179,160.4402,350.4663,594.0000,387.3600,0
tul,ANG,283.4534,500.4905,297.2595,506.7390,594.0000,387.3600,0
tul,OKLAHOMA,273.2154,507.9843,307.7551,514.2328,594.0000,387.3600,0
tul,630,295.3932,367.7308,307.1638,373.9792,594.0000,387.3600,0
tul,ELEV,294.2646,375.2246,307.6970,381.4731,594.0000,387.3600,0
tul,658,186.1204,206.5617,197.8911,212.8102,594.0000,387.3600,0
tul,ELEV,184.9066,212.8628,198.3391,219.1113,594.0000,387.3600,0
tul,HANGARS,19.3448,236.0875,49.7088,242.3359,594.0000,387.3600,0
tul,HANGARS,19.3455,261.2635,49.7095,267.5120,594.0000,387.3600,0
tul,TERMINAL,19.5407,184.1370,49.3037,190.3854,594.0000,387.3600,0
tul,AVIATION,19.4506,191.6308,47.3933,197.8793,594.0000,387.3600,0
tul,GENERAL,20.2696,199.1246,48.5747,205.3730,594.0000,387.3600,0
tul,NWS,26.1630,206.6184,41.9559,212.8669,594.0000,387.3600,0
tul,HANGARS,139.2045,314.0826,169.5685,320.3311,594.0000,387.3600,0
tul,HANGAR,186.4513,320.4441,213.4864,326.6926,594.0000,387.3600,0
tul,STATION,272.5467,293.0727,296.9194,299.3211,594.0000,387.3600,0
tul,FIRE,279.3117,299.3737,291.6523,305.6222,594.0000,387.3600,0
tul,TERMINAL,159.2014,186.3990,188.9644,192.6475,594.0000,387.3600,0
tul,CARGO,158.5558,147.0139,179.7122,153.2623,594.0000,387.3600,0
tul,HANGARS,123.9731,184.0702,154.3371,190.3187,594.0000,387.3600,0
tul,X,143.7997,281.7570,151.5983,289.1286,594.0000,387.3600,0
tul,X,112.7605,380.2996,120.1751,387.4626,594.0000,387.3600,0
tul,X,47.9333,245.7154,54.1818,250.3993,594.0000,387.3600,0
tul,X,47.9333,258.5408,54.1818,263.2247,594.0000,387.3600,0
tul,26022,18.0439,562.3491,36.9005,568.5975,594.0000,387.3600,0
tul,26022,18.0439,24.3083,36.9017,30.5568,594.0000,387.3600,0
tul,CUSTOMS,140.0586,161.2710,169.2758,167.5195,594.0000,387.3600,0
tul,U.S.,148.7215,168.7648,162.5704,175.0132,594.0000,387.3600,0
tul,PDC,21.1456,476.5061,32.9408,482.7545,594.0000,387.3600,0
tul,134.05,21.1456,483.5315,42.0257,489.7799,594.0000,387.3600,0
tul,284.7,45.8221,483.5315,62.9058,489.7799,594.0000,387.3600,0
tul,CLNC,21.1456,490.5569,37.0582,496.8054,594.0000,387.3600,0
tul,DEL,38.5498,490.5569,50.1487,496.8054,594.0000,387.3600,0
tul,121.9,21.1456,497.5824,38.3379,503.8308,594.0000,387.3600,0
tul,348.6,42.1584,497.5824,59.3506,503.8308,594.0000,387.3600,0
tul,GND,21.1456,504.6078,35.1434,510.8563,594.0000,387.3600,0
tul,CON,36.7590,504.6078,50.4014,510.8563,594.0000,387.3600,0
tul,121.2,21.1456,511.6333,36.1742,517.8818,594.0000,387.3600,0
tul,310.8,39.5139,511.6333,54.5425,517.8818,594.0000,387.3600,0
tul,(RWYS,56.2124,511.6333,77.7333,517.8818,594.0000,387.3600,0
tul,"08-26,",79.4032,511.6333,96.6560,517.8818,594.0000,387.3600,0
tul,18L-36R),98.3259,511.6333,124.6694,517.8818,594.0000,387.3600,0
tul,118.7,21.1456,518.6587,36.0994,524.9072,594.0000,387.3600,0
tul,257.8,39.4225,518.6587,54.3762,524.9072,594.0000,387.3600,0
tul,(RWY,56.0378,518.6587,73.7563,524.9072,594.0000,387.3600,0
tul,18R-36L),75.4179,518.6587,101.6302,524.9072,594.0000,387.3600,0
tul,TULSA,21.1456,525.6842,39.7946,531.9327,594.0000,387.3600,0
tul,TOWER,41.2416,525.6842,61.8180,531.9327,594.0000,387.3600,0
tul,124.9,21.1456,532.7096,37.6033,538.9581,594.0000,387.3600,0
tul,377.2,41.2606,532.7096,57.7183,538.9581,594.0000,387.3600,0
tul,D-ATIS,21.1456,539.7350,40.4675,545.9835,594.0000,387.3600,0
tul,D,23.2164,467.8739,27.8993,474.1210,594.0000,387.3600,0
tul,FIELD,53.2384,189.8826,70.0437,197.0915,594.0000,387.3600,0
tul,ELEV,54.1751,182.4608,69.6723,189.6697,594.0000,387.3600,0
tul,678,55.1872,174.6427,68.7672,181.8516,594.0000,387.3600,0
tul,READBACK,147.3466,525.2624,181.6857,531.9911,594.0000,387.3600,0
tul,OF,183.2465,525.2624,191.2257,531.9911,594.0000,387.3600,0
tul,ALL,192.7865,525.2624,204.9238,531.9911,594.0000,387.3600,0
tul,RUNWAY,206.4847,525.2624,234.5741,531.9911,594.0000,387.3600,0
tul,HOLDING,236.1349,525.2624,264.5677,531.9911,594.0000,387.3600,0
tul,INSTRUCTIONS,266.1285,525.2624,311.2188,531.9911,594.0000,387.3600,0
tul,IS,312.7797,525.2624,318.3301,531.9911,594.0000,387.3600,0
tul,REQUIRED.,319.8910,525.2624,353.0126,531.9911,594.0000,387.3600,0
tul,CAUTION:,115.2710,533.8373,145.6189,540.5660,594.0000,387.3600,0
tul,BE,147.2071,533.8373,155.3262,540.5660,594.0000,387.3600,0
tul,ALERT,156.9144,533.8373,177.3835,540.5660,594.0000,387.3600,0
tul,TO,178.9717,533.8373,187.4402,540.5660,594.0000,387.3600,0
tul,RUNWAY,189.0284,533.8373,217.6102,540.5660,594.0000,387.3600,0
tul,CROSSING,219.1984,533.8373,250.6136,540.5660,594.0000,387.3600,0
tul,CLEARANCES.,252.2018,533.8373,295.4398,540.5660,594.0000,387.3600,0
tul,P,71.8770,206.9599,78.2826,213.0465,594.0000,387.3600,0
tul,P,91.4271,359.7797,97.8360,365.8694,594.0000,387.3600,0
tul,A,247.4033,129.0771,251.9065,135.0842,594.0000,387.3600,0
tul,P,227.8542,166.3019,234.2590,172.3871,594.0000,387.3600,0
tul,A5,237.8011,482.5165,246.3572,490.3250,594.0000,387.3600,0
tul,P,255.5178,450.4012,261.9249,456.4895,594.0000,387.3600,0
tul,A5,336.3684,242.8134,344.9245,250.6219,594.0000,387.3600,0
tul,P,306.7295,249.5943,312.5402,253.9766,594.0000,387.3600,0
tul,P,104.1167,261.3690,109.9254,265.7478,594.0000,387.3600,0
tul,VAR,152.9532,447.5519,160.4634,458.4604,594.0000,387.3600,0
tul,2.1°,155.9623,457.3557,163.6136,468.7235,594.0000,387.3600,0
tul,E,159.7509,469.6993,165.4029,474.5538,594.0000,387.3600,0
tul,36L,75.7759,191.8872,89.7938,198.8661,594.0000,387.3600,1
tul,18R,82.7603,392.1061,96.7784,399.0847,594.0000,387.3600,1
tul,14/12A(B),200.5178,195.2772,232.1325,201.5256,594.0000,387.3600,0
tul,BAK-,208.2210,201.5783,224.1722,207.8268,594.0000,387.3600,0
tul,36R,229.0875,117.2747,243.1044,124.2508,594.0000,387.3600,1
tul,BAK-14/12A(B),185.8984,403.4865,230.8154,409.7350,594.0000,387.3600,0
tul,18L,246.1258,497.3168,260.1428,504.2929,594.0000,387.3600,1
tul,14/12A(B),246.7741,267.8903,278.3888,274.1388,594.0000,387.3600,0
tul,BAK-,254.4773,274.1913,270.4286,280.4398,594.0000,387.3600,0
tul,26,346.3198,255.3266,352.6504,263.6156,594.0000,387.3600,1
tul,14/12A(B),116.4203,266.2765,148.0350,272.5250,594.0000,387.3600,0
tul,BAK-14,120.5177,272.5775,142.0471,278.8260,594.0000,387.3600,0
tul,8,75.6895,253.1334,81.9848,257.8796,594.0000,387.3600,1
tul,J,232.6552,418.2425,239.1467,423.2559,594.0000,387.3600,0
tul,RR,221.2677,454.7389,231.3046,461.1232,594.0000,387.3600,0
tul,PP,98.7479,220.5656,108.5001,226.9612,594.0000,387.3600,0
tul,W,57.3610,300.0234,65.1372,307.2859,594.0000,387.3600,0
tul,W,60.6582,305.3864,68.4344,312.6488,594.0000,387.3600,0
tul,J1,241.3917,459.0273,250.5459,465.7376,594.0000,387.3600,0
tul,B,290.2787,273.6010,296.9536,279.9035,594.0000,387.3600,0
tul,E,271.8648,435.6466,278.3561,440.6594,594.0000,387.3600,0
tul,E,269.9817,397.6482,276.4729,402.6610,594.0000,387.3600,0
tul,FF,214.0528,302.8217,224.6340,311.1861,594.0000,387.3600,0
tul,L,90.2172,194.8922,96.4657,199.5763,594.0000,387.3600,0
tul,G1,221.7849,154.5114,233.4980,161.3588,594.0000,387.3600,0
tul,F,231.7910,216.8834,239.5990,224.4168,594.0000,387.3600,0
tul,F1,227.5971,206.4311,238.2486,215.0558,594.0000,387.3600,0
tul,BB,275.6779,367.8425,283.6416,374.0909,594.0000,387.3600,0
tul,E1,256.1852,367.0420,267.1790,376.2350,594.0000,387.3600,0
tul,E,259.6844,458.8278,266.5162,465.3006,594.0000,387.3600,0
tul,B,313.3459,265.8289,319.5943,270.5130,594.0000,387.3600,0
tul,C,224.8893,241.6181,231.5980,247.9566,594.0000,387.3600,0
tul,J,206.4620,233.9492,214.2679,241.3764,594.0000,387.3600,0
tul,LB,94.8563,197.8369,103.9319,204.2187,594.0000,387.3600,0
tul,LA,94.6690,186.4598,103.8968,193.0722,594.0000,387.3600,0
tul,A,284.8295,460.0254,291.4991,466.3226,594.0000,387.3600,0
tul,E,264.8733,338.4435,271.6276,343.8276,594.0000,387.3600,0
tul,K,77.0404,321.0924,85.0104,329.2447,594.0000,387.3600,0
tul,YY,54.0246,325.6652,65.0967,335.7824,594.0000,387.3600,0
tul,VV,59.1037,276.2947,68.9500,282.6000,594.0000,387.3600,0
tul,M,73.1360,353.7525,79.6279,358.7670,594.0000,387.3600,0
tul,L,92.3396,235.6419,98.8741,240.7143,594.0000,387.3600,0
tul,L2,85.4361,216.5061,93.9270,222.7905,594.0000,387.3600,0
tul,L3,84.3562,198.0905,93.6523,204.8105,594.0000,387.3600,0
tul,C,140.8443,240.7760,147.5058,247.0644,594.0000,387.3600,0
tul,M,71.2440,309.5750,77.4925,314.2592,594.0000,387.3600,0
tul,M,68.6958,260.8296,75.1152,265.7441,594.0000,387.3600,0
tul,UU,62.0163,236.1305,72.0086,242.4642,594.0000,387.3600,0
tul,TT,53.3779,218.8503,63.1081,225.5939,594.0000,387.3600,0
tul,M2,69.8893,217.5144,81.9323,224.1627,594.0000,387.3600,0
tul,B,173.6704,272.1567,180.3441,278.4583,594.0000,387.3600,0
tul,C2,106.2876,245.9355,112.6222,254.7328,594.0000,387.3600,0
tul,C,170.4526,241.1696,177.1147,247.4583,594.0000,387.3600,0
tul,HH,148.6463,235.5346,154.9232,240.2566,594.0000,387.3600,0
tul,SS,113.3076,235.9410,119.5561,240.6251,594.0000,387.3600,0
tul,JJ,134.0412,238.4809,140.2896,243.1647,594.0000,387.3600,0
tul,KK,106.1870,235.5831,112.4355,240.2670,594.0000,387.3600,0
tul,G,212.0538,175.3803,218.3023,180.0642,594.0000,387.3600,0
tul,M1,80.4750,383.0457,92.6234,389.9185,594.0000,387.3600,0
tul,GG,161.0025,235.3222,167.2510,240.1041,594.0000,387.3600,0
tul,E,242.4714,153.5818,249.4098,160.1741,594.0000,387.3600,0
tul,EE,256.2221,153.6119,264.0999,159.8604,594.0000,387.3600,0
tul,E,247.4696,179.5507,254.0330,184.6642,594.0000,387.3600,0
tul,E,250.0789,224.5973,256.3274,229.2814,594.0000,387.3600,0
tul,E2,241.9317,203.0681,252.4916,210.6837,594.0000,387.3600,0
tul,C,273.0674,241.9391,279.7511,248.2513,594.0000,387.3600,0
tul,E,259.6375,286.7837,266.3972,292.1757,594.0000,387.3600,0
tul,C1,298.0209,247.8834,304.3587,256.6831,594.0000,387.3600,0
tul,C,313.8795,249.3064,320.1746,254.0533,594.0000,387.3600,0
tul,L1,95.4001,382.5885,104.6962,389.3083,594.0000,387.3600,0
tul,L,95.3521,293.2704,101.9637,298.4508,594.0000,387.3600,0
tul,J,221.1175,314.2243,228.5289,320.6484,594.0000,387.3600,0
tul,K,130.8449,279.8692,138.8152,288.0212,594.0000,387.3600,0
tul,L,97.2474,328.0177,103.4958,332.7018,594.0000,387.3600,0
tul,K,89.7624,311.1648,97.7324,319.3171,594.0000,387.3600,0
tul,L,100.0791,374.3132,106.5703,379.3260,594.0000,387.3600,0
tul,NN,107.2517,302.6080,117.9192,313.9588,594.0000,387.3600,0
tul,MM,125.8398,288.5933,136.8380,300.2477,594.0000,387.3600,0
tul,QQ,102.0355,341.8759,112.8615,348.1244,594.0000,387.3600,0
tul,J,213.7822,291.9654,221.1936,298.3895,594.0000,387.3600,0
tul,B,222.7939,272.8206,229.4681,279.1225,594.0000,387.3600,0
tul,J,208.7652,264.7337,215.0603,269.4807,594.0000,387.3600,0
tul,NA,176.9660,395.8443,183.2145,400.6567,594.0000,387.3600,0
tul,N,211.5525,374.6289,218.4814,381.2108,594.0000,387.3600,0
tul,J,227.1732,339.1023,233.6648,344.1157,594.0000,387.3600,0
tul,J3,231.5537,313.9587,240.5808,323.1673,594.0000,387.3600,0
tul,J2,236.2461,369.3877,245.5468,378.6878,594.0000,387.3600,0
tul,X,48.9734,274.2339,55.2624,278.9722,594.0000,387.3600,0
tul,X,55.0310,235.9592,61.7084,242.2645,594.0000,387.3600,0
tul,X,108.3498,381.3277,115.0559,387.6635,594.0000,387.3600,0
tul,X,140.8470,277.7435,148.6550,285.2782,594.0000,387.3600,0
tul,001.0°,84.4260,222.4514,91.7785,243.3862,594.0000,387.3600,0
tul,181.0°,90.6037,330.8329,97.9561,351.7677,594.0000,387.3600,0
tul,0.7%,80.3111,342.6605,87.2811,356.5193,594.0000,387.3600,0
tul,UP,81.1190,357.6072,87.8324,366.7167,594.0000,387.3600,0
tul,001.0°,240.3852,164.5491,247.7337,185.4822,594.0000,387.3600,0
tul,181.0°,254.9734,426.2986,262.3218,447.2322,594.0000,387.3600,0
tul,0.4%,242.5089,433.9455,249.4762,447.8025,594.0000,387.3600,0
tul,UP,243.3133,448.8924,250.0253,458.0009,594.0000,387.3600,0
tul,267.3°,271.9601,249.0111,294.5886,255.4848,594.0000,387.3600,0
tul,0.5%,288.2775,260.9395,303.8204,267.3423,594.0000,387.3600,0
tul,UP,303.2452,261.0889,314.0321,267.4444,594.0000,387.3600,0
tul,087.3°,113.8195,246.8136,136.4481,253.2873,594.0000,387.3600,0
tul,TWR,192.0031,293.7192,205.7779,299.9677,594.0000,387.3600,0
tul,"SC-1,",5.0000,340.1729,12.8120,358.0649,594.0000,387.3600,0
tul,19,5.0000,328.4969,12.8120,336.2809,594.0000,387.3600,0
tul,FEB,5.0000,312.9359,12.8120,326.5509,594.0000,387.3600,0
tul,2026,5.0000,295.4219,12.8120,310.9899,594.0000,387.3600,0
tul,to,5.0000,285.6919,12.8120,291.5299,594.0000,387.3600,0
tul,19,5.0000,274.0159,12.8120,281.7999,594.0000,387.3600,0
tul,MAR,5.0000,256.5160,12.8120,272.0699,594.0000,387.3600,0
tul,2026,5.0000,239.0020,12.8120,254.5699,594.0000,387.3600,0
tul,"SC-1,",374.2480,239.0000,382.0600,256.8920,594.0000,387.3600,0
tul,19,374.2480,260.7840,382.0600,268.5680,594.0000,387.3600,0
tul,FEB,374.2480,270.5140,382.0600,284.1290,594.0000,387.3600,0
tul,2026,374.2480,286.0750,382.0600,301.6430,594.0000,387.3600,0
tul,to,374.2480,305.5350,382.0600,311.3730,594.0000,387.3600,0
tul,19,374.2480,315.2650,382.0600,323.0490,594.0000,387.3600,0
tul,MAR,374.2480,324.9950,382.0600,340.5490,594.0000,387.3600,0
tul,2026,374.2480,342.4950,382.0600,358.0630,594.0000,387.3600,0
tus,ALL,58.0794,68.7121,69.0181,74.9606,594.0000,387.3600,0
tus,AIRCRAFT,70.4248,68.7121,98.2498,74.9606,594.0000,387.3600,0
tus,USE,99.6565,68.7121,110.2857,74.9606,594.0000,387.3600,0
tus,UPPER,111.6924,68.7121,129.2033,74.9606,594.0000,387.3600,0
tus,ANTENNA,130.6100,68.7121,157.7991,74.9606,594.0000,387.3600,0
tus,UNTIL,159.2059,68.7121,176.0809,74.9606,594.0000,387.3600,0
tus,AIRBORNE,177.4877,68.7121,206.2467,74.9606,594.0000,387.3600,0
tus,(TUS),346.5861,558.4563,373.3254,567.1073,594.0000,387.3600,0
tus,"TUCSON,",302.4336,549.6516,334.2215,557.3422,594.0000,387.3600,0
tus,ARIZONA,336.0914,549.6516,369.7417,557.3422,594.0000,387.3600,0
tus,"TUCSON,",302.4336,35.1734,334.2160,42.8626,594.0000,387.3600,0
tus,ARIZONA,336.0856,35.1734,369.7300,42.8626,594.0000,387.3600,0
tus,(TUS),346.5862,25.2433,373.3272,33.8943,594.0000,387.3600,0
tus,AL-430,174.3682,550.5748,196.2892,557.3035,594.0000,387.3600,0
tus,(FAA),198.0202,550.5748,216.4793,557.3035,594.0000,387.3600,0
tus,AIRPORT,18.0439,548.4369,69.5123,561.8943,594.0000,387.3600,0
tus,DIAGRAM,72.5200,548.4369,129.9919,561.8943,594.0000,387.3600,0
tus,AIRPORT,18.0439,29.6351,69.5123,43.0925,594.0000,387.3600,0
tus,DIAGRAM,72.5200,29.6351,129.9919,43.0925,594.0000,387.3600,0
tus,"S-120,",42.5811,166.8221,60.7309,173.0706,594.0000,387.3600,0
tus,"D-214,",62.4502,166.8221,81.7417,173.0706,594.0000,387.3600,0
